FileName,rename_unweighted,jsjiami_unweighted,jsjiami_recover_unweighted_old,jsjiami_recover_unweighted
74289.js,-1.0,-1.0,-1.0,-1.0
74293.js,-1.0,-1.0,-1.0,-1.0
74294.js,-1.0,-1.0,-1.0,-1.0
74363.js,1.0,1.1428571428571428,0.7142857142857143,0.5714285714285714
74386.js,-1.0,-1.0,-1.0,-1.0
74448.js,-1.0,-1.0,-1.0,-1.0
74507.js,-1.0,-1.0,-1.0,-1.0
74521.js,-1.0,-1.0,-1.0,-1.0
74578.js,-1.0,-1.0,-1.0,-1.0
74588.js,-1.0,-1.0,-1.0,-1.0
74617.js,-1.0,-1.0,-1.0,-1.0
74638.js,-1.0,-1.0,-1.0,-1.0
74685.js,-1.0,-1.0,-1.0,-1.0
74690.js,-1.0,-1.0,-1.0,-1.0
74771.js,-1.0,-1.0,-1.0,-1.0
7487.js,-1.0,-1.0,-1.0,-1.0
7496.js,-1.0,-1.0,-1.0,-1.0
75102.js,-1.0,-1.0,-1.0,-1.0
75107.js,-1.0,-1.0,-1.0,-1.0
75184.js,-1.0,-1.0,-1.0,-1.0
75237.js,-1.0,-1.0,-1.0,-1.0
75273.js,-1.0,-1.0,-1.0,-1.0
75299.js,-1.0,-1.0,-1.0,-1.0
75611.js,-1.0,-1.0,-1.0,-1.0
75651.js,-1.0,-1.0,-1.0,-1.0
75809.js,-1.0,-1.0,-1.0,-1.0
75829.js,-1.0,-1.0,-1.0,-1.0
75852.js,-1.0,-1.0,-1.0,-1.0
75988.js,-1.0,-1.0,-1.0,-1.0
7612.js,-1.0,-1.0,-1.0,-1.0
76140.js,-1.0,-1.0,-1.0,-1.0
76186.js,-1.0,-1.0,-1.0,-1.0
76195.js,-1.0,-1.0,-1.0,-1.0
76321.js,-1.0,-1.0,-1.0,-1.0
7634.js,-1.0,-1.0,-1.0,-1.0
76359.js,-1.0,-1.0,-1.0,-1.0
7636.js,-1.0,-1.0,-1.0,-1.0
76391.js,-1.0,-1.0,-1.0,-1.0
76400.js,-1.0,-1.0,-1.0,-1.0
76669.js,-1.0,-1.0,-1.0,-1.0
76686.js,-1.0,-1.0,-1.0,-1.0
7670.js,-1.0,-1.0,-1.0,-1.0
76895.js,-1.0,-1.0,-1.0,-1.0
7691.js,-1.0,-1.0,-1.0,-1.0
77100.js,0.5,2.5,0.0,0.0
7745.js,1.0,1.0,0.6923076923076923,0.7692307692307693
7775.js,1.0,4.0,1.0,1.0
79573.js,-1.0,-1.0,-1.0,-1.0
79736.js,1.0,4.0,1.0,1.0
79754.js,1.0,0.9916317991631799,0.9748953974895398,0.9748953974895398
79783.js,1.0,1.4,0.6,0.8
79806.js,1.0,1.0833333333333333,0.6666666666666666,0.75
79827.js,1.0,1.4285714285714286,0.8571428571428571,0.8571428571428571
79838.js,-1.0,-1.0,-1.0,-1.0
79855.js,1.0,0.4444444444444444,0.2777777777777778,0.2222222222222222
79897.js,1.0,1.25,0.875,0.875
79935.js,1.0,1.25,0.875,0.75
79940.js,1.0,3.0,1.0,0.5
80024.js,1.0,4.0,1.0,1.0
80045.js,1.0,0.672566371681416,0.6607669616519174,0.6607669616519174
80055.js,1.0,1.1,0.7,0.6
80121.js,1.0,2.0,1.0,0.6666666666666666
80142.js,-1.0,-1.0,-1.0,-1.0
80144.js,-1.0,-1.0,-1.0,-1.0
80212.js,-1.0,-1.0,-1.0,-1.0
80227.js,-1.0,-1.0,-1.0,-1.0
80280.js,-1.0,-1.0,-1.0,-1.0
80314.js,-1.0,-1.0,-1.0,-1.0
80348.js,-1.0,-1.0,-1.0,-1.0
80349.js,-1.0,-1.0,-1.0,-1.0
80373.js,-1.0,-1.0,-1.0,-1.0
80408.js,-1.0,-1.0,-1.0,-1.0
80509.js,-1.0,-1.0,-1.0,-1.0
80522.js,-1.0,-1.0,-1.0,-1.0
80559.js,-1.0,-1.0,-1.0,-1.0
80694.js,-1.0,-1.0,-1.0,-1.0
80761.js,1.0,3.0,1.5,1.0
80781.js,1.0,2.0,0.6666666666666666,0.6666666666666666
80919.js,-1.0,-1.0,-1.0,-1.0
81210.js,1.0,1.2,0.2,0.2
81329.js,1.0,0.7,0.3,0.3
81381.js,1.0,0.6666666666666666,0.2222222222222222,0.2222222222222222
81439.js,1.0,1.5,0.75,0.75
81520.js,1.0,1.2,0.4,0.4
81524.js,1.0,1.0,0.3333333333333333,0.5
81531.js,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
81543.js,1.0,0.6,0.2,0.3
81582.js,1.0,1.5,0.75,0.75
81583.js,1.0,3.0,1.5,1.5
82079.js,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855
82121.js,1.0,1.2,0.4,0.4
82363.js,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855
82367.js,1.0,1.2,0.6,0.6
82430.js,1.0,0.8571428571428571,0.42857142857142855,0.2857142857142857
82492.js,1.0,0.75,0.25,0.375
82510.js,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855
82540.js,1.0,1.2,0.6,0.4
82642.js,1.0,1.0,0.5,0.3333333333333333
82701.js,1.0,0.875,0.5,0.375
82739.js,1.0,0.5,0.21428571428571427,0.21428571428571427
82803.js,1.0,3.0,0.5,1.0
82835.js,1.0,3.0,1.0,1.0
82848.js,1.0,2.0,0.3333333333333333,0.6666666666666666
82877.js,1.0,3.0,1.0,1.0
82921.js,1.0,1.8,0.8,0.8
82945.js,1.0,2.3333333333333335,0.6666666666666666,1.0
82951.js,1.0,3.0,0.5,1.0
82964.js,1.0,3.0,0.5,1.0
83022.js,1.0,2.3333333333333335,1.0,1.0
83042.js,1.0,2.5,1.0,0.5
83089.js,1.0,1.75,0.5,0.5
83096.js,1.0,0.8181818181818182,0.45454545454545453,0.45454545454545453
83152.js,1.0,3.0,0.5,0.5
83154.js,1.0,3.0,1.0,0.5
83197.js,1.0,3.0,1.0,1.0
83217.js,1.0,3.0,0.5,0.5
83287.js,1.0,3.0,0.5,1.0
83302.js,1.0,3.0,0.5,0.5
83401.js,1.0,3.0,0.5,1.0
83433.js,1.0,3.0,1.0,1.0
83466.js,1.0,3.0,1.0,0.5
83488.js,1.0,3.0,0.5,0.5
83510.js,1.0,3.0,1.0,0.5
83524.js,1.0,3.0,1.0,0.5
83553.js,1.0,3.0,1.0,0.5
83582.js,1.0,3.0,1.0,1.0
83602.js,1.0,3.0,1.0,0.5
83628.js,1.0,3.0,0.5,0.5
83697.js,1.0,3.0,0.5,1.0
83708.js,1.0,3.0,1.0,0.5
83724.js,1.0,3.0,1.0,0.5
83803.js,1.0,3.0,0.5,0.5
83869.js,1.0,1.0909090909090908,0.7272727272727273,0.7272727272727273
83881.js,1.0,1.6,1.0,1.0
83941.js,1.0,2.5,0.5,1.0
84008.js,1.0,1.75,0.75,0.5
84067.js,1.0,0.6,0.26666666666666666,0.3333333333333333
84075.js,1.0,2.0,0.6666666666666666,0.6666666666666666
8420.js,-1.0,-1.0,-1.0,-1.0
84248.js,1.0,0.30612244897959184,0.24489795918367346,0.22448979591836735
84253.js,1.0,0.30612244897959184,0.24489795918367346,0.24489795918367346
84574.js,-1.0,-1.0,-1.0,-1.0
84607.js,-1.0,-1.0,-1.0,-1.0
84651.js,1.0,3.0,1.0,1.0
84696.js,-1.0,-1.0,-1.0,-1.0
84720.js,-1.0,-1.0,-1.0,-1.0
84732.js,-1.0,-1.0,-1.0,-1.0
84770.js,-1.0,-1.0,-1.0,-1.0
84824.js,-1.0,-1.0,-1.0,-1.0
84841.js,-1.0,-1.0,-1.0,-1.0
84966.js,1.0,0.9090909090909091,0.5454545454545454,0.5454545454545454
84993.js,-1.0,-1.0,-1.0,-1.0
84997.js,1.0,1.75,0.75,0.75
85263.js,1.0,2.5,0.5,1.0
85375.js,1.0,0.3333333333333333,0.1111111111111111,0.16666666666666666
85565.js,1.0,0.8571428571428571,0.42857142857142855,0.2857142857142857
85601.js,1.0,1.0,0.5,0.3333333333333333
85630.js,1.0,3.0,1.5,0.5
85675.js,1.0,3.0,1.0,1.0
85769.js,1.0,2.0,0.6666666666666666,1.0
85776.js,1.0,2.0,0.6666666666666666,0.3333333333333333
85945.js,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666
86050.js,1.0,1.2,0.4,0.6
86052.js,1.0,2.0,0.6666666666666666,0.6666666666666666
86060.js,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333
86065.js,1.0,1.2,0.4,0.6
86142.js,1.0,0.6666666666666666,0.2222222222222222,0.2222222222222222
86222.js,1.0,0.375,0.125,0.125
86243.js,1.0,0.5,0.25,0.16666666666666666
86282.js,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855
86298.js,1.0,2.0,1.0,1.0
86313.js,1.0,0.46153846153846156,0.15384615384615385,0.23076923076923078
86374.js,1.0,3.0,1.5,1.0
86416.js,1.0,2.0,0.6666666666666666,1.0
86436.js,1.0,3.0,1.0,1.5
86441.js,1.0,2.5,0.5,1.5
86484.js,1.0,2.0,0.6666666666666666,1.0
86504.js,1.0,3.0,1.0,1.0
86507.js,1.0,3.0,1.5,1.0
86511.js,1.0,1.6666666666666667,0.3333333333333333,0.6666666666666666
86550.js,1.0,1.125,0.75,0.75
86633.js,1.0,0.6,0.2,0.3
86715.js,1.0,3.0,1.5,1.0
86735.js,1.0,1.5,0.75,0.5
86737.js,1.0,3.0,1.5,1.5
86832.js,1.0,0.75,0.25,0.25
86834.js,1.0,0.1875,0.0625,0.09375
8684.js,1.0,4.0,1.0,1.0
86904.js,1.0,0.16666666666666666,0.08333333333333333,0.08333333333333333
86969.js,1.0,1.3333333333333333,0.8333333333333334,0.8333333333333334
87389.js,1.0,4.0,1.0,1.0
87524.js,1.0,1.5,0.8333333333333334,0.8333333333333334
87656.js,-1.0,-1.0,-1.0,-1.0
87741.js,1.0,3.0,1.0,1.5
87771.js,-1.0,-1.0,-1.0,-1.0
87950.js,1.0,2.0,0.5,0.5
87981.js,-1.0,-1.0,-1.0,-1.0
88026.js,1.0,3.0,1.0,1.0
88048.js,-1.0,-1.0,-1.0,-1.0
88276.js,1.0,2.0,0.5,0.5
88338.js,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333
8835.js,-1.0,-1.0,-1.0,-1.0
88368.js,1.0,1.0909090909090908,0.8181818181818182,0.8181818181818182
88465.js,1.0,0.875,0.5,0.5
88546.js,1.0,4.0,1.0,1.0
88562.js,1.0,1.0,0.5,0.625
88593.js,1.0,1.1666666666666667,0.6666666666666666,0.6666666666666666
88669.js,1.0,1.3333333333333333,0.3333333333333333,0.3333333333333333
88800.js,1.0,0.8571428571428571,-1.0,-1.0
88889.js,1.0,2.0,1.0,1.0
8919.js,1.0,3.0,1.0,1.0
89498.js,-1.0,-1.0,-1.0,-1.0
89559.js,1.0,4.0,1.0,1.0
898.js,-1.0,-1.0,-1.0,-1.0
89812.js,-1.0,-1.0,-1.0,-1.0
90125.js,1.0,4.0,1.0,1.0
90247.js,-1.0,-1.0,-1.0,-1.0
90423.js,1.0,3.0,1.5,1.0
90882.js,1.0,0.7692307692307693,0.6538461538461539,0.6538461538461539
90957.js,1.0,1.6,1.0,0.8
90997.js,1.0,3.0,1.5,1.5
91037.js,1.0,1.1,0.9,0.9
91212.js,-1.0,-1.0,-1.0,-1.0
91294.js,-1.0,-1.0,-1.0,-1.0
91329.js,-1.0,-1.0,-1.0,-1.0
91361.js,-1.0,-1.0,-1.0,-1.0
91446.js,1.0,2.0,1.0,1.0
91641.js,1.0,0.9,0.6,0.6
91654.js,1.0,0.7272727272727273,0.36363636363636365,0.45454545454545453
91677.js,1.0,1.2,0.6,0.6
92077.js,1.0,1.8,0.8,1.0
92320.js,1.0,2.3333333333333335,1.0,0.6666666666666666
92366.js,1.0,0.5,0.21428571428571427,0.14285714285714285
92546.js,1.0,1.1428571428571428,0.5714285714285714,0.42857142857142855
9261.js,-1.0,-1.0,-1.0,-1.0
93086.js,-1.0,-1.0,-1.0,-1.0
93155.js,-1.0,-1.0,-1.0,-1.0
93297.js,-1.0,-1.0,-1.0,-1.0
933.js,-1.0,-1.0,-1.0,-1.0
93316.js,-1.0,-1.0,-1.0,-1.0
93418.js,1.0,0.3157894736842105,0.15789473684210525,0.21052631578947367
93590.js,-1.0,-1.0,-1.0,-1.0
93597.js,1.0,4.0,1.0,1.0
9375.js,-1.0,-1.0,-1.0,-1.0
93824.js,1.0,0.14634146341463414,0.04878048780487805,0.04878048780487805
93974.js,1.0,0.5454545454545454,0.36363636363636365,0.2727272727272727
93975.js,1.0,0.6,0.4,0.4
93979.js,1.0,0.6666666666666666,0.4444444444444444,0.3333333333333333
94051.js,1.0,0.1111111111111111,0.05555555555555555,0.07407407407407407
94154.js,1.0,3.0,1.0,1.0
94197.js,1.0,1.1666666666666667,0.5,0.6666666666666666
94320.js,1.0,3.0,1.0,1.0
94743.js,-1.0,-1.0,-1.0,-1.0
94926.js,1.0,1.6,0.8,1.0
94937.js,1.0,0.8571428571428571,0.42857142857142855,0.2857142857142857
95121.js,1.0,3.0,1.0,1.0
95176.js,1.0,1.0,1.0,1.0
95177.js,1.0,3.0,1.0,1.0
95188.js,1.0,3.0,1.0,1.0
95192.js,1.0,3.0,1.0,1.0
95219.js,1.0,2.0,0.3333333333333333,0.3333333333333333
95239.js,1.0,3.0,1.0,1.0
95281.js,1.0,3.0,1.0,1.0
95304.js,1.0,3.0,1.0,1.0
95405.js,1.0,3.0,1.0,1.0
95435.js,1.0,3.0,1.0,1.0
95511.js,1.0,0.7058823529411765,0.5294117647058824,0.5294117647058824
95523.js,1.0,0.7368421052631579,0.5263157894736842,0.5789473684210527
95572.js,1.0,4.0,1.0,1.0
95679.js,1.0,3.0,1.0,1.0
95694.js,1.0,3.0,1.0,1.0
95721.js,1.0,3.0,1.0,1.0
95745.js,1.0,3.0,1.0,1.0
95768.js,1.0,3.0,1.0,1.0
9587.js,1.0,1.25,0.25,0.25
95904.js,1.0,3.0,1.0,1.0
95931.js,1.0,2.5,1.0,0.0
95998.js,1.0,1.2222222222222223,0.6666666666666666,0.7777777777777778
96010.js,1.0,1.6666666666666667,1.0,1.0
96081.js,1.0,0.06060606060606061,0.015151515151515152,0.015151515151515152
96123.js,1.0,0.7142857142857143,0.42857142857142855,0.42857142857142855
96227.js,-1.0,-1.0,-1.0,-1.0
96231.js,-1.0,-1.0,-1.0,-1.0
9627.js,1.0,3.0,1.0,1.0
96273.js,1.0,0.8571428571428571,0.2857142857142857,0.42857142857142855
96286.js,1.0,1.2,0.4,0.6
9633.js,1.0,4.0,1.0,1.0
96349.js,1.0,1.5,0.75,0.5
96402.js,1.0,0.6666666666666666,0.3333333333333333,0.2222222222222222
96412.js,1.0,1.0,0.5,0.5
96460.js,1.0,1.6,0.6,0.8
96628.js,1.0,1.0,0.5,0.5
96629.js,1.0,0.20909090909090908,0.18181818181818182,0.18181818181818182
96632.js,1.0,3.0,1.0,1.0
96733.js,1.0,1.0,1.0,1.0
96992.js,1.0,1.75,1.0,1.0
97008.js,1.0,0.26666666666666666,0.13333333333333333,0.16666666666666666
97015.js,1.0,3.0,1.0,1.0
97018.js,1.0,0.9230769230769231,0.6153846153846154,0.5384615384615384
97023.js,1.0,1.1428571428571428,0.7142857142857143,0.7142857142857143
97154.js,1.0,3.0,1.0,0.5
97238.js,1.0,0.7,0.3,0.2
97548.js,-1.0,-1.0,-1.0,-1.0
97844.js,1.0,1.75,1.0,1.0
97865.js,1.0,1.25,0.75,0.75
97887.js,1.0,1.4285714285714286,0.8571428571428571,0.7142857142857143
97965.js,1.0,2.0,1.0,1.0
97966.js,1.0,1.3333333333333333,0.8888888888888888,0.8888888888888888
97999.js,1.0,1.75,1.0,1.0
9814.js,1.0,4.0,1.0,1.0
98376.js,-1.0,-1.0,-1.0,-1.0
98573.js,1.0,1.375,0.875,0.75
98605.js,1.0,1.4285714285714286,1.0,0.8571428571428571
98660.js,1.0,1.3333333333333333,0.8333333333333334,0.8333333333333334
98837.js,-1.0,-1.0,-1.0,-1.0
98850.js,1.0,1.0,0.42857142857142855,0.42857142857142855
98858.js,-1.0,-1.0,-1.0,-1.0
98878.js,1.0,1.1666666666666667,0.3333333333333333,0.3333333333333333
98893.js,1.0,1.1666666666666667,0.5,0.5
98898.js,1.0,0.875,0.25,0.375
98963.js,1.0,0.4666666666666667,0.2,0.13333333333333333
99018.js,1.0,0.7777777777777778,0.3333333333333333,0.3333333333333333
99031.js,1.0,1.0,0.42857142857142855,0.42857142857142855
99032.js,1.0,0.6363636363636364,0.18181818181818182,0.2727272727272727
99044.js,1.0,0.7,0.3,0.2
99092.js,1.0,2.0,1.0,1.0
99152.js,1.0,1.8,0.8,1.0
99502.js,1.0,2.0,0.5,0.5
9958.js,1.0,4.0,1.0,1.0
99611.js,1.0,0.47058823529411764,0.17647058823529413,0.23529411764705882
99759.js,-1.0,-1.0,-1.0,-1.0
99805.js,-1.0,-1.0,-1.0,-1.0
99912.js,-1.0,-1.0,-1.0,-1.0
